name,color,age,sex,country,grumpy,fearful_of_people,playful,friendly_to_people,clumsy,greedy,owner_phone,missing_date
Nero,salt and pepper,9,Male,Germany,4,5,5,4,1,5,651-4485226,06/23/2014
Miss Moneypenny,grey and black,6,Male,France,5,1,7,7,1,3,651-3168778,09/03/2016
Clotilda,orange,11,Male,Thailand,2,2,6,6,3,2,651-7357814,12/31/2015
Macaroni,striped,5,Male,France,1,6,6,4,3,3,651-6444112,10/24/2018
Kramer,peaches and cream,1,Male,USA,3,1,6,7,6,7,651-7791791,05/13/2020
Reynard,peaches and cream,6,Male,China,3,2,6,6,3,6,651-1798360,11/24/2017
Noodle,grey and brown,10,Male,UK,1,7,3,1,1,1,651-4073683,11/09/2019
Mia,orange,11,Male,Canada,2,2,7,7,2,6,651-7485494,08/31/2020
Mittens,tabby,2,Male,France,1,2,6,7,2,2,651-1507103,08/15/2020
Richochet,butterscotch,7,Female,Germany,1,7,6,7,1,2,651-2003900,04/20/2019
Heartbreaker,striped,10,Male,China,7,1,7,7,1,1,651-5523173,07/08/2011
Barkney Spears,tabby,7,Male,UK,6,5,2,2,1,7,651-1577035,06/26/2019
Rosalind,grey,2,Female,Canada,1,5,5,5,3,5,651-3410811,10/14/2019
Anna,tabby,10,,China,5,7,3,2,1,2,651-5753149,09/02/2020
Hercules,tabby,20,Female,Spain,2,1,6,7,1,2,651-3127820,10/27/2006
Germaine,grey,11,Female,Spain,1,2,6,5,3,4,651-9002815,08/04/2019
Enid,salt and pepper,19,Female,Spain,1,3,5,6,1,3,651-5873294,10/16/2016
Gale,grey and black,3,Female,Spain,1,1,5,7,2,5,651-2009366,11/30/2018
Phu-Kat,peaches and cream,7,Female,UK,1,4,6,3,1,2,651-6379702,04/26/2016
Kenny,grey,9,Unsure,USA,1,6,3,2,1,2,651-5224851,03/17/2013
Elvira,orange,6,Male,UK,1,1,7,7,1,6,651-4110046,01/12/2017
Woodstock,butterscotch,20,Female,USA,1,1,5,6,2,3,651-7569641,08/10/2004
Sniff,tabby,17,Female,Thailand,2,2,5,4,1,4,651-1788076,05/20/2018
Chic,butterscotch,11,Female,Peru,1,2,5,6,5,2,651-5468589,07/25/2012
Avalon,peaches and cream,3,Male,USA,3,5,5,3,2,3,651-6682655,07/28/2020
James,grey and brown,8,Male,France,3,5,4,6,4,2,651-2642335,09/04/2020
Dippy,grey and black,17,Female,Spain,1,6,6,3,1,1,651-7161948,09/19/2005
Speed Bump,orange,19,Female,China,2,5,7,5,1,7,651-4682030,04/30/2003
Cinnamon,striped,11,Male,New Zealand,1,4,6,6,1,1,651-6839472,07/26/2018
Morrison,butterscotch,9,Male,Australia,7,6,5,3,1,7,651-3692479,08/02/2016
Siobhan,white,2,Male,Peru,1,1,6,7,1,6,651-8186022,09/12/2020
Bakerloo,salt and pepper,7,Female,Thailand,3,5,5,3,5,3,651-3519588,12/07/2015
Nuts,salt and pepper,13,Male,UK,2,4,6,5,2,3,651-5643880,01/24/2010
Fluffy,black,6,Male,New Zealand,4,6,5,2,2,4,651-2749591,01/26/2020
Jasper,grey and brown,17,Female,China,4,3,5,5,2,6,651-3267874,01/30/2014
Jaeger,tabby,17,Male,Australia,2,6,3,2,1,3,651-2784391,08/13/2009
Sir Sheds-A-Lot,salt and pepper,12,Male,Thailand,2,2,6,6,3,1,651-3561538,04/17/2013
Tiki,tabby,9,Female,France,1,1,6,7,6,4,651-5085805,01/16/2014
Lucian,brown,14,Male,USA,1,1,7,6,1,1,651-7662728,06/15/2007
Jason,grey and black,3,Female,France,5,3,7,7,5,3,651-3939734,03/09/2021
Indy,grey and brown,11,Male,Thailand,1,1,6,6,1,4,651-2942184,10/18/2013
Ada,striped,6,Male,Thailand,7,1,1,1,1,7,651-8659569,08/15/2018
Quidditch,grey and brown,3,Male,UK,1,1,7,7,5,5,651-3162644,05/16/2018
Winston,tabby,17,Female,Thailand,2,2,6,6,1,5,651-6871860,01/10/2019
Gallagher,salt and pepper,11,Female,Peru,1,2,5,6,1,5,651-7362189,05/19/2011
Peggy,brown,14,,Canada,2,4,4,5,3,3,651-6200650,12/31/2014
Chester-Ester,white,11,Female,Peru,4,7,7,5,5,2,651-3059921,06/10/2015
Casanova,grey,6,Male,China,1,1,6,2,1,3,651-3310712,10/06/2015
Kingston,grey and brown,7,Female,Spain,1,2,7,7,6,1,651-5161487,05/02/2018
Bashful,butterscotch,9,Male,Peru,1,5,7,5,1,7,651-6353882,10/26/2018
Jean Luc Picat,grey and brown,14,Male,Germany,3,5,6,7,1,7,651-4194298,10/01/2009
Sniper,orange,12,Male,UK,7,1,1,3,1,3,651-6708731,03/26/2012
Aspen,butterscotch,6,Male,USA,1,1,5,7,1,2,651-2405851,01/10/2017
Kopy Cat,grey and black,3,Female,Australia,4,4,6,5,5,7,651-6129318,12/31/2020
Asa,butterscotch,3,Male,Germany,2,1,5,5,3,3,651-8454800,06/20/2018
Anastasia,white,4,Female,Thailand,1,1,7,7,7,1,651-8553189,02/11/2018
Wuffy,grey and black,6,Female,China,6,2,2,3,1,7,651-4505139,08/21/2016
Kingston,tabby,4,Male,Spain,2,7,6,7,1,6,651-4811815,08/23/2017
Sarah,brown,7,Male,Thailand,5,3,5,5,2,2,651-6894746,04/11/2019
Migraine,tabby,14,Male,Australia,4,1,5,7,4,4,651-3082801,05/05/2015
Tibby,white,6,Female,Thailand,2,4,6,7,1,4,651-8079317,07/17/2017
Leprechaun,orange,9,Male,China,2,5,6,1,1,3,651-1759834,10/07/2012
Baubles,salt and pepper,17,Female,UK,4,2,5,6,2,2,651-8873251,03/01/2007
Eightball,grey,15,Male,Germany,5,3,4,4,3,4,651-8401224,06/26/2011
Twinkie,tabby,15,Female,Spain,2,4,2,3,1,6,651-6062000,09/01/2020
Amethyst,grey and black,18,Male,Thailand,1,3,5,6,1,5,651-2533252,08/02/2017
Angostura,brown,3,Male,USA,1,1,7,6,1,2,651-4760877,03/09/2019
Isabellick,white,16,Female,Thailand,2,3,3,6,4,6,651-6496879,02/27/2014
Fluffy George,grey and black,17,Female,Thailand,5,1,1,7,7,7,651-2595668,12/03/2017
Booth,black,9,Male,Spain,1,5,5,4,5,3,651-4117385,07/05/2018
Claret,grey and brown,6,Female,Germany,2,1,6,7,1,5,651-6975106,01/28/2019
Karen,orange,13,Male,France,2,2,3,4,6,6,651-5557465,02/29/2012
Toonces,grey and black,5,Male,Peru,4,3,7,7,4,7,651-2108926,04/30/2017
Peace,grey,15,Male,China,1,7,1,1,1,7,651-4005205,03/04/2012
Canyon,grey and black,2,Female,Thailand,2,7,7,2,7,2,651-3720484,03/02/2021
Peppa,salt and pepper,7,Male,Peru,4,3,7,6,1,6,651-4017518,12/20/2019
Jaclyn,grey and brown,2,Female,UK,1,5,7,5,1,5,651-2382409,12/17/2019
Cookie,salt and pepper,20,Female,USA,1,4,4,7,3,1,651-2975379,06/29/2006
Sassy,brown,16,Female,UK,1,3,7,5,1,4,651-3626536,10/09/2018
Stormy,brown,6,Female,Germany,1,6,6,1,1,2,651-3306106,01/30/2021
Cilla,striped,13,Female,Australia,5,4,2,3,1,3,651-3916929,10/16/2008
Chinwag,white,9,Male,New Zealand,4,1,6,6,3,2,651-2006127,07/13/2019
Buggers,grey,6,Female,Spain,1,2,6,5,1,2,651-5659898,10/19/2017
Adissechen,peaches and cream,5,Male,Spain,1,2,7,6,1,1,651-5604677,03/08/2020
Sergei,grey and black,20,Female,Thailand,1,6,4,3,4,6,651-5001994,12/24/2009
Chompz,orange,14,Female,Germany,1,7,5,1,2,2,651-6100447,12/02/2008
Fluffy George,grey and black,15,Male,Germany,1,5,5,3,1,7,651-6876161,08/05/2016
Jean-Paul,grey and brown,14,Male,Peru,1,2,6,5,5,2,651-1592573,12/04/2013
Cupcake,butterscotch,19,Male,Thailand,2,3,4,4,2,5,651-3768483,12/24/2014
Furrgus,white,5,Male,China,2,1,6,5,1,6,651-4056719,04/12/2019
Mambo,grey and brown,3,Female,Spain,4,6,5,3,4,3,651-4387094,02/03/2021
Big Boy,brown,15,Female,Canada,1,7,7,1,1,1,651-2484464,04/02/2008
Liszt,salt and pepper,2,Male,New Zealand,5,2,5,5,1,6,651-1984816,11/28/2020
Marcus,white,13,Female,China,1,2,3,6,2,5,651-3998032,12/30/2015
Amira,orange,16,Female,Germany,5,5,3,3,1,2,651-7391765,09/27/2011
Genny,salt and pepper,10,Male,Spain,1,1,6,7,3,7,651-7993241,05/25/2011
Borden,salt and pepper,16,Male,France,1,1,3,5,7,3,651-8086400,03/30/2013
Mia,black,14,Male,Canada,1,1,6,6,2,2,651-7423639,08/05/2016
Asahi,black,14,Male,New Zealand,5,2,6,5,1,3,651-2327362,06/17/2013
Mr. Moky,black,2,Female,Canada,3,3,4,5,6,2,651-2873529,04/02/2020
Foxglove,salt and pepper,5,Female,Canada,2,6,7,3,1,1,651-8335681,03/20/2018
Cyrus,butterscotch,13,Male,New Zealand,2,4,5,5,1,1,651-5402278,01/06/2015
Brenda,striped,8,Male,Peru,1,1,7,7,1,5,651-7564044,02/01/2021
Gwyneth,tabby,18,Male,UK,3,1,6,1,1,5,651-6729961,12/29/2008
Harvey,white,6,Male,New Zealand,3,4,3,3,1,4,651-6977230,06/20/2018
Moe,salt and pepper,6,Male,Canada,1,1,5,7,1,3,651-4465964,06/22/2019
Oswald,tabby,5,Female,Germany,5,1,5,1,1,3,651-5152921,11/26/2017
Biscuit,white,7,Male,Thailand,2,5,6,5,2,1,651-3682107,01/22/2016
Dracula,brown,5,Female,Germany,2,6,4,1,3,4,651-2269899,01/01/2018
Ayesha,butterscotch,17,Male,Canada,1,2,5,5,1,2,651-4445285,01/27/2020
Piddle Paddle,grey and brown,3,Male,Germany,2,2,1,5,4,1,651-7106289,09/30/2018
Little girl,brown,11,Female,Canada,5,1,4,3,1,1,651-1502079,04/16/2011
Eggs,grey and brown,5,Male,China,2,3,5,5,2,2,651-2208776,07/15/2016
Camelot,peaches and cream,6,Male,USA,7,1,3,3,1,2,651-8447397,11/16/2015
Sniff,white,13,Male,Spain,1,6,6,1,1,2,651-5893355,07/13/2019
Anika,butterscotch,15,Female,Peru,1,1,5,7,1,1,651-4101210,04/30/2006
Courvoisier,grey,18,Male,Spain,7,5,5,6,1,6,651-7878277,06/03/2008
Tolkien,grey and brown,9,Female,Peru,1,1,6,6,1,5,651-2309465,07/09/2017
Booger,salt and pepper,6,Female,Spain,1,2,6,2,1,4,651-1640679,09/24/2018
Koufax,grey,4,Female,France,1,7,3,3,1,1,651-3977332,08/25/2020
Mohawk,grey,3,Female,Canada,4,6,2,4,1,4,651-8840865,07/08/2018
Monepenny,tabby,17,Male,Thailand,2,2,6,6,2,2,651-9016901,03/27/2005
Baby Doll,brown,8,Male,Germany,4,4,5,5,5,7,651-3745429,09/18/2017
Mushka,tabby,18,Male,Spain,2,5,5,5,4,3,651-8678117,07/07/2004
Gary,orange,20,Male,Australia,2,2,3,3,1,1,651-6217687,06/14/2013
Scratches,grey,12,Female,Germany,1,2,7,7,2,1,651-1889721,11/22/2012
Buffy,orange,2,Male,France,6,3,3,5,1,4,651-1548623,02/16/2020
Too,orange,4,Female,New Zealand,5,2,6,7,1,2,651-7001951,05/28/2018
Slobberchops,orange,2,Male,China,1,1,7,4,1,4,651-3831122,07/25/2019
Bobby,grey and brown,10,Female,Spain,2,2,5,5,3,3,651-4896214,03/21/2016
Emerald,white,13,Male,France,2,2,7,6,2,2,651-7107985,03/07/2019
Dracula,grey and black,2,Male,New Zealand,2,5,6,3,1,1,651-1740867,07/08/2019
Magnificat,orange,14,Female,Peru,2,4,1,4,1,1,651-7424278,04/03/2015
Joey,orange,14,Male,USA,1,4,7,6,6,2,651-1589233,10/02/2017
Jelly,black,3,Male,China,2,7,7,2,1,4,651-6830340,02/04/2019
PK,peaches and cream,20,Male,Peru,3,5,6,3,1,3,651-8607623,01/04/2011
Sting,grey and brown,6,Male,Thailand,1,1,7,7,1,1,651-4936844,01/18/2020
Mr. Butters,peaches and cream,12,Male,USA,3,2,4,7,1,6,651-7756908,03/08/2019
Cashmere,grey and black,9,Male,Australia,2,3,5,6,5,7,651-6283164,07/20/2012
Lauren,grey and black,2,Female,Peru,1,1,7,6,1,1,651-3513566,12/09/2020
Aramis,grey and brown,13,Male,Canada,1,1,4,7,1,1,651-5293500,04/12/2010
Cilla,brown,19,Male,France,1,3,6,7,1,7,651-1924450,12/27/2015
Gismo,black,2,Male,New Zealand,1,2,4,7,2,1,651-2000970,01/22/2020
Odette,salt and pepper,17,Male,Spain,1,7,6,4,1,7,651-6471279,08/21/2014
Kasha,salt and pepper,4,Male,USA,2,1,7,7,1,7,651-4583645,11/07/2017
Lucifurr,black,21,Male,Spain,1,1,6,7,1,2,651-5029478,10/30/2004
Jezebel,grey,9,Male,Germany,3,7,7,7,1,7,651-2363757,12/12/2020
Athelstan,orange,11,Female,Germany,4,7,3,1,3,6,651-7558925,11/12/2020
Fajita,striped,11,Female,Peru,4,4,6,6,5,4,651-7998186,12/11/2020
Darin,peaches and cream,2,Female,France,2,5,2,5,1,1,651-6540960,02/05/2020
Llewellyn,orange,6,Male,Australia,4,3,4,2,1,1,651-6103581,12/24/2018
Ballyhoo,grey and brown,19,Female,Australia,4,5,6,1,2,4,651-2314774,08/29/2014
Acapulco,butterscotch,20,Male,China,1,1,6,7,2,6,651-5593049,08/29/2008
Masaccio,striped,2,Female,Canada,1,1,6,7,2,5,651-6173536,05/08/2019
Aphrodite,orange,12,Female,Peru,1,5,6,5,1,2,651-8451750,03/30/2015
Emily Spinach,peaches and cream,18,Male,France,3,5,3,3,1,6,651-6517876,08/08/2015
Basil,white,16,Male,UK,3,4,6,5,1,6,651-2037995,05/22/2012
Pushkin,grey and black,19,Female,Spain,2,3,1,5,1,4,651-8319929,07/25/2019
Meoko,striped,2,Male,Spain,3,7,2,3,1,3,651-6842521,12/01/2019
Preppie,white,13,Male,UK,5,1,6,7,1,5,651-1852697,04/03/2009
Clapton,salt and pepper,19,Male,Australia,2,5,5,5,4,4,651-2596980,03/19/2016
Panzer,black,6,Female,Australia,2,2,5,6,2,6,651-4909873,12/26/2019
Treasure,brown,2,Male,Thailand,3,5,6,5,3,2,651-5600541,12/25/2019
Mancini,grey,12,Female,UK,2,5,7,7,6,5,651-7452157,02/08/2020
Abyaz,grey,8,Male,France,6,1,3,7,7,1,651-8927463,09/26/2016
Teeto,peaches and cream,7,Female,Germany,3,1,5,7,1,3,651-2120152,11/26/2018
Arty,peaches and cream,4,Male,New Zealand,1,7,6,7,2,2,651-3020007,01/29/2021
Flo,brown,14,Male,USA,6,4,5,5,4,5,651-8135608,10/11/2013
Tiggy,striped,9,Female,China,1,1,7,7,1,1,651-2494239,05/03/2014
Cromwell,orange,5,Male,New Zealand,2,5,6,5,1,4,651-7435721,07/13/2019
Yves,butterscotch,6,Male,France,1,1,6,7,6,2,651-2814808,04/05/2018
Porkchop,grey,12,Male,New Zealand,1,4,5,4,1,4,651-5712431,01/31/2012
Schubert,grey and black,4,Male,Thailand,4,6,5,5,1,5,651-1549292,03/26/2021
Orchid,peaches and cream,16,Female,Spain,2,4,5,5,1,5,651-2754922,07/18/2015
Sarah,white,12,Male,Canada,7,3,7,6,1,1,651-5447001,04/16/2020
Roy,butterscotch,5,Male,Thailand,3,1,6,7,1,2,651-6718344,09/11/2020
Cobber,white,9,Female,Spain,1,1,6,7,1,3,651-1732718,01/31/2014
Rutherford,orange,16,Female,Germany,3,2,6,6,1,2,651-7758482,05/31/2009
Gershom,striped,10,Male,Canada,2,6,6,5,2,5,651-8710856,09/06/2017
Sir Launcelot,salt and pepper,7,Male,France,4,2,5,5,1,3,651-6549629,09/28/2017
Chips,peaches and cream,15,Male,France,2,3,3,5,1,2,651-2320130,11/22/2017
Harley,grey and black,4,Male,UK,1,1,6,6,1,4,651-6946770,05/05/2018
Collins,striped,7,Male,Peru,1,1,5,6,4,4,651-3327437,03/07/2017
Bella,grey,16,Male,Canada,1,5,7,7,1,5,651-3146527,08/02/2007
Sphinx,butterscotch,11,Male,Peru,5,5,6,4,6,6,651-2496537,02/02/2018
Utopia,orange,8,Male,UK,1,4,5,3,1,2,651-5638098,06/24/2016
Tchaikovsky,tabby,7,Female,Australia,2,2,7,6,2,4,651-7973677,08/21/2017
Minogue,black,16,Female,USA,1,5,5,5,4,1,651-7714568,03/09/2008
Flex,brown,14,Male,USA,1,1,7,7,4,7,651-3135660,09/15/2007
Minky,peaches and cream,3,Female,Canada,5,3,4,5,3,3,651-7720334,11/25/2018
Ambika,tabby,2,Female,Germany,1,1,6,7,6,1,651-3500761,12/17/2020
Fatso,black,14,Female,New Zealand,1,3,5,3,4,5,651-5114382,07/04/2007
Cosmic,grey and black,21,Female,Germany,4,2,5,5,2,4,651-3702546,12/20/2017
Kitty Poppins,tabby,6,Female,China,1,5,6,3,1,1,651-8428497,07/29/2016
Kitty,black,19,Female,France,2,1,5,7,1,5,651-8351601,07/07/2009
Whisker,black,6,Male,UK,1,1,4,7,1,5,651-8707594,09/14/2018
Tao,striped,3,Male,USA,1,2,7,6,2,2,651-3891632,08/06/2020
Augustus,striped,3,Male,UK,1,4,2,2,1,3,651-5894763,04/09/2020
Arnold,white,12,Female,China,6,6,6,2,1,2,651-2069028,06/26/2011
Albertyne,black,7,Male,UK,1,1,7,7,1,4,651-6532826,11/12/2015
Inkling,grey and brown,14,Male,USA,1,1,5,7,1,7,651-4708671,01/25/2016
Percy,grey,5,Female,USA,1,4,2,6,5,5,651-8610083,06/13/2017
Lucifurr,tabby,11,Female,France,2,3,7,6,4,6,651-7160176,03/07/2016
Duke,black,6,Female,Thailand,1,2,5,6,4,7,651-1895993,08/04/2016
Notorious C.A.T,peaches and cream,7,Male,Canada,6,5,2,3,1,3,651-4414089,07/03/2015
Marlon,peaches and cream,7,Male,USA,1,1,6,7,2,7,651-1691974,05/15/2020
Leo,butterscotch,18,Male,UK,2,1,6,6,3,2,651-4709870,05/31/2019
Avril,grey and black,7,Male,USA,2,4,4,5,2,6,651-6061064,03/24/2015
Snoops,grey and black,15,Male,Peru,1,1,5,6,7,5,651-2737723,01/27/2021
Darwin,striped,9,Male,Canada,2,4,6,6,1,5,651-3600742,02/01/2014
Scratches,butterscotch,4,Male,Thailand,4,6,5,4,2,3,651-5010535,10/14/2020
Vivaldi,black,7,Female,New Zealand,2,2,6,6,1,7,651-4382229,06/14/2018
Lewis,black,11,Female,New Zealand,6,1,6,6,1,5,651-4591481,01/12/2017
Catullus,grey,5,Male,Canada,2,7,3,4,1,5,651-6581081,12/19/2018
Pawndemonium,butterscotch,11,Male,Canada,2,2,2,6,1,2,651-3487281,08/14/2015
Joan,peaches and cream,8,Male,Thailand,2,6,3,6,2,5,651-8943248,06/12/2019
Puss,butterscotch,16,Female,Australia,1,3,7,7,1,1,651-8942723,03/12/2019
Howard,salt and pepper,12,Male,Spain,1,7,3,1,3,6,651-4295761,07/25/2017
Wheresy,white,7,Male,Germany,4,4,6,6,7,7,651-6166231,05/24/2020
Jareth the Goblin King,grey and brown,1,Female,Thailand,6,2,4,5,1,4,651-2371089,05/10/2020
Porky,striped,4,Male,Germany,1,1,1,7,1,1,651-2535198,08/29/2018
Pip,peaches and cream,2,Male,Spain,5,5,3,3,2,5,651-5803962,03/01/2020
Gatsby,black,10,Male,UK,5,1,5,6,2,6,651-3890198,11/10/2014
Britney,peaches and cream,11,Female,USA,2,2,6,6,4,4,651-3970565,02/13/2011
Levina,orange,2,Male,Germany,2,2,6,6,2,2,651-3644344,06/19/2019
Chips,brown,16,Male,Peru,1,4,7,7,1,7,651-4962641,02/26/2011
Kitty Poppins,peaches and cream,20,Female,Spain,2,5,5,5,6,4,651-3393337,04/09/2010
Raggady Ann,brown,12,Male,Spain,2,5,7,3,2,4,651-6787553,05/24/2012
Kittin around,tabby,21,Male,Australia,1,2,6,6,1,7,651-4000447,06/21/2013
Purrson,tabby,21,Female,Australia,5,2,5,5,2,4,651-2881954,07/18/2004
Mishka,orange,14,Male,Spain,1,1,7,7,1,5,651-3947393,06/17/2011
Cody,striped,5,Male,UK,5,2,2,2,1,2,651-3707176,12/14/2017
Mopsy,brown,7,Female,Australia,2,1,1,6,1,2,651-8146933,06/08/2014
Piebald,salt and pepper,17,Male,Germany,1,2,6,6,1,1,651-7824533,11/18/2017
Mr Darcy,grey and brown,1,Male,Spain,1,1,2,6,2,5,651-4529656,01/03/2021
Adam,grey and brown,8,Female,Spain,3,4,5,5,4,4,651-6710134,03/01/2016
Barbie,tabby,5,Female,USA,6,2,5,5,6,1,651-3770066,10/10/2019
Darcy,white,15,Male,USA,1,1,4,7,1,1,651-5094300,04/13/2010
Moggy,white,8,Female,USA,4,3,5,6,1,2,651-2531472,06/05/2014
Hoomey,brown,8,Male,France,1,1,7,6,5,6,651-4182730,04/28/2018
Dickens,white,14,Male,Germany,4,2,6,6,1,6,651-7726357,01/01/2015
Pick,white,16,Male,France,5,2,5,6,2,5,651-4341353,12/02/2012
Destiny,tabby,3,Female,China,1,7,6,1,1,7,651-2932637,01/21/2021
Miss Thang,salt and pepper,8,Male,Spain,3,6,5,2,1,2,651-3009609,03/07/2014
Tuna,grey and black,5,Female,Germany,5,7,2,1,1,1,651-5726801,01/28/2017
Ebenezer,grey,13,Female,China,2,6,4,2,2,6,651-8096198,09/17/2016
Buzz,salt and pepper,2,Female,USA,1,1,4,6,2,5,651-4685155,02/20/2021
Catsy Cline,salt and pepper,7,Male,Spain,2,6,4,5,2,3,651-8009957,04/25/2014
Asahi,grey,15,Male,USA,1,5,5,5,2,2,651-7189192,04/06/2021
Katzilla,tabby,10,Female,Australia,2,3,6,3,5,3,651-4759460,02/28/2021
Spanky,grey and black,16,Female,UK,3,4,7,6,5,5,651-2486984,04/04/2018
Catapult,white,8,Female,Germany,1,7,5,4,5,5,651-2823277,08/14/2015
Mushroom,white,10,Male,China,7,1,5,4,1,7,651-2160683,12/27/2015
Beef Breath,salt and pepper,19,Female,Spain,5,3,5,5,1,3,651-5714674,08/30/2020
Atali,grey and black,5,Male,Canada,7,2,5,6,4,5,651-3473009,06/13/2017
Smoochy,orange,16,Male,Germany,1,3,7,7,4,3,651-7717327,11/09/2012
Minty,grey and black,5,Male,Spain,6,1,6,5,2,5,651-7924445,09/16/2017
Suki,tabby,16,Male,Spain,3,7,2,2,1,2,651-6500727,03/16/2018
Bear,orange,18,Male,Germany,3,6,7,4,1,4,651-4675758,04/19/2014
Speed Bump,tabby,3,Female,Australia,1,7,3,1,3,4,651-2277436,08/25/2020
Poppet,brown,3,Male,Thailand,6,7,5,2,5,2,651-4484130,11/30/2018
Pangur Ban,salt and pepper,14,Female,Spain,6,1,7,7,1,6,651-1617168,11/01/2015
Irish,grey,13,Male,New Zealand,6,2,2,1,1,7,651-7237921,12/22/2017
Dumbledore,grey and brown,19,Male,Canada,4,4,2,2,2,2,651-2547745,12/08/2016
Jumper,grey,7,Male,Peru,2,2,3,6,1,6,651-4779788,04/09/2016
Galahad,butterscotch,11,Female,Thailand,7,5,2,4,1,3,651-7417926,05/28/2013
Dagwood,butterscotch,11,Male,Spain,5,1,6,6,1,4,651-7440634,11/04/2012
Kashmir,grey and black,7,Male,Germany,1,5,7,5,3,1,651-5999395,02/27/2020
Alberta,grey,16,Male,Spain,2,3,7,5,2,2,651-7115437,02/11/2021
Racoon,grey and black,5,Male,China,5,5,2,2,6,5,651-5026048,08/06/2020
Eugene,orange,4,Female,Spain,1,3,4,5,1,1,651-8286928,07/29/2019
Tortilla,butterscotch,4,Male,China,1,2,6,5,1,1,651-2197166,10/05/2018
Ella,black,11,Male,Australia,2,7,3,6,1,6,651-2098365,12/18/2011
Cadpig,grey and brown,19,Male,Germany,6,3,5,3,4,7,651-2541043,10/30/2004
Delta,white,20,Male,France,6,1,1,6,1,4,651-5957945,09/20/2011
Bad,grey and black,11,Female,France,5,7,5,3,1,6,651-5169014,05/21/2011
Penelope,white,7,Male,New Zealand,3,3,3,5,3,5,651-6550844,08/26/2019
Adissechen,grey and brown,9,Male,Australia,1,1,5,6,1,1,651-5499816,12/20/2020
Punkie,white,4,Female,Spain,2,2,6,4,1,1,651-8969151,03/13/2018
Tang,black,8,Female,USA,3,7,6,1,3,7,651-8869248,12/23/2013
Molly,striped,10,Female,USA,2,2,5,5,2,3,651-6320150,08/10/2020
Zaki,orange,4,Male,Canada,3,4,5,7,1,4,651-4994612,04/27/2018
Terabyte,white,11,Male,New Zealand,2,7,7,7,2,6,651-2534425,02/15/2021
Collins,salt and pepper,4,Female,New Zealand,2,6,5,4,2,3,651-5288036,04/21/2017
Flynn,butterscotch,19,Female,New Zealand,2,2,6,6,2,4,651-8511633,08/20/2020
Kiwi,butterscotch,7,Male,Spain,2,5,6,6,1,1,651-8263032,07/29/2015
Hairy Potter,peaches and cream,4,Male,France,1,2,4,5,1,7,651-7043724,08/07/2019
Atali,grey,8,Male,Spain,1,1,7,6,1,1,651-3475133,11/27/2017
Big,white,14,Female,USA,5,2,1,2,5,1,651-8624819,03/28/2008
Kopy Cat,striped,3,Male,New Zealand,5,1,4,4,2,6,651-8205655,08/12/2020
Tenza,tabby,3,Male,Spain,6,2,6,6,1,4,651-2892009,12/20/2020
Courvoisier,tabby,6,Male,Canada,5,5,6,3,2,5,651-3239168,06/05/2017
Vegetarian,orange,12,Male,USA,2,5,4,5,5,2,651-7417198,10/09/2017
Chew,grey,5,Female,France,2,1,3,7,1,1,651-7756816,12/13/2020
Fleming,peaches and cream,5,Male,USA,5,4,7,2,5,3,651-6590514,09/07/2017
Casey,butterscotch,9,Male,Peru,1,5,7,3,1,5,651-4140451,06/03/2017
Snoops,tabby,5,Male,New Zealand,7,4,2,6,1,5,651-7220997,01/15/2019
Chunky,striped,2,Male,New Zealand,1,6,4,4,3,4,651-4830950,07/31/2019
Whatsit,salt and pepper,10,Male,China,2,3,5,6,2,3,651-5661453,06/21/2012
Nigglet,black,16,Female,UK,7,1,4,7,1,4,651-7756470,09/02/2020
Batty,striped,6,Male,Spain,2,6,5,3,1,4,651-5521972,09/12/2019
Kitty-Wan-Kenobi,black,12,Female,Peru,4,5,4,4,4,3,651-6805972,09/14/2017
Ptolemaeus,grey,17,Male,Spain,1,1,7,7,1,2,651-8685380,03/05/2013
Adela,brown,4,Female,UK,1,7,6,2,1,7,651-5591012,12/29/2020
Beauty,striped,6,Female,Germany,5,1,7,7,1,3,651-1579992,01/11/2021
Teka Leeka,grey and brown,5,Male,China,2,2,4,6,1,3,651-8649856,04/05/2021
Sheridan,grey and black,16,Female,USA,3,2,7,6,2,1,651-6956179,11/19/2017
Courtney,grey,11,Male,Germany,3,5,5,6,2,5,651-2894718,04/03/2018
Aldona,grey and black,14,Male,UK,5,3,4,3,5,4,651-5811943,11/09/2014
Shreds,grey and brown,16,Female,Spain,7,7,7,5,1,1,651-2238471,06/22/2011
Chang Saw,peaches and cream,19,Female,Peru,1,3,5,4,1,3,651-6877675,04/20/2018
Tater Bug,butterscotch,6,Male,Australia,1,1,1,4,1,7,651-6057235,07/26/2015
Winona,striped,9,Male,UK,1,6,6,4,1,2,651-5289995,08/09/2012
Gertrude,brown,4,Male,Germany,4,7,4,1,1,7,651-7556594,11/08/2018
Meowsical,brown,15,Female,Thailand,2,1,7,7,1,3,651-3719455,08/27/2007
Booboo,orange,1,Female,Canada,5,4,7,7,3,7,651-3557354,12/04/2020
Maxi,tabby,6,Female,Australia,2,5,3,5,1,5,651-7934607,05/09/2018
Cat,peaches and cream,16,Male,Peru,7,2,3,6,3,4,651-2727625,04/16/2014
Liam,orange,11,Unsure,Canada,1,1,7,7,2,6,651-6004698,07/17/2014
Steve,white,21,Male,USA,7,1,1,3,5,4,651-6410287,01/07/2007
